Class,Mean_Hue,Mean_Saturation,Mean_Value
MENTAH,15.12010136063428,69.3609835247597,57.58074519518994
MENTAH,16.332656908834757,73.79108521637258,63.06890303076477
MENTAH,16.087431118982433,72.31160089351732,62.39235561214804
MENTAH,16.208940387632143,73.95897223651606,61.45189803735936
MENTAH,19.563898696818608,84.73747339681461,69.97187087837973
MENTAH,14.600541774494914,66.80664542575089,59.15022915584221
MENTAH,19.584733643412402,84.0759753564577,70.57579347435103
MENTAH,19.282052466977078,84.13784665324434,70.77484025599009
MENTAH,20.01696327761236,84.7869448614636,70.5518128259827
MENTAH,19.167525285515875,82.30613178443676,68.82366584400792
MENTAH,18.064503045003097,76.39443390794548,63.25571468895506
MENTAH,15.983320239903279,75.2104658554985,61.62745283242741
MENTAH,19.137955782508342,83.09663341684818,70.40360701100099
MENTAH,19.75304656431726,84.19756955546453,72.09617910188645
MENTAH,19.08538966797226,83.31746686467098,69.18346643252534
MENTAH,19.158391369077357,82.53814903029516,68.17172200045962
MENTAH,13.987704925710917,65.55055260936032,54.53610352011351
MENTAH,19.849196783637417,84.59127531049539,70.68328376980875
MENTAH,18.889076426080614,83.5781452958574,73.49431622319698
MENTAH,20.051200203333266,88.20939735666754,77.89808138576367
MENTAH,19.259112371605283,84.94790615445335,73.39643023970345
MENTAH,19.678042911062928,86.78264822845267,75.79759456620572
MENTAH,19.3316951974381,85.96628483393617,74.9536575320737
MENTAH,17.176236735876582,78.33449149822145,65.3586382603765
MENTAH,17.782056994514498,80.17955869936652,68.93046608031415
MENTAH,19.040939398443278,84.54251373248935,74.73749494164785
MENTAH,18.968906590345917,85.4143814572051,74.76639577421514
MENTAH,13.441145916598389,63.30826363007334,55.46120197063408
MENTAH,19.17519509002618,86.34804429118122,75.11941707799605
MENTAH,19.82599580843708,88.40416327361564,78.18811152979556
MENTAH,19.98934795342819,87.47131586474092,75.45001177159729
MENTAH,21.048176276703103,91.42574292205391,79.11130638501429
MENTAH,20.430476228242842,86.530899193911,74.44184846550829
MENTAH,20.623029584490716,89.58035691982575,78.05554663925581
MENTAH,19.99767877840171,87.26838742231371,75.31836597115365
MENTAH,20.58415927064807,90.11032344102836,77.01724554615215
MENTAH,18.398798922383644,83.27953578065986,70.74017461931217
MENTAH,19.889662507993446,87.71577337832977,75.42397171819108
MENUJU BUSUK,21.221557385443937,70.63859838057793,44.31719833486541
MENUJU BUSUK,24.686987763783698,62.988786694910175,45.66280930886673
MENUJU BUSUK,22.82831406371775,64.3379702081793,44.109752659069564
MENUJU BUSUK,16.56170596360984,63.035257807347975,29.472337370855897
MENUJU BUSUK,27.507990010691234,58.41907963594852,42.31306859625107
MENUJU BUSUK,26.386009722027936,60.146421340750585,40.896441480486004
MENUJU BUSUK,20.95895365800044,60.39920686911732,34.43566790856498
MENUJU BUSUK,24.500757035480905,61.46136199566356,38.1055248758518
MENUJU BUSUK,24.08791494099838,58.77825464369217,39.487265754581244
MENUJU BUSUK,24.762383283207768,60.9245478082972,39.49192021917028
MENUJU BUSUK,19.620656218151115,58.442360857846566,30.674030107811596
MENUJU BUSUK,19.98551515881977,57.41677121635259,33.665148172248756
MENUJU BUSUK,19.05228571946004,61.87121388586359,32.25068568773606
MENUJU BUSUK,18.285988614336244,73.40012190004197,42.365902772226775
MENUJU BUSUK,26.31085057128155,59.96473157635739,40.87930506359785
MENUJU BUSUK,24.391860549349534,61.1691258480546,38.85758662271937
MENUJU BUSUK,24.209720060800144,58.410129162836476,39.87862093708159
MENUJU BUSUK,22.52892409474231,62.916665990138085,37.218718619482026
MENUJU BUSUK,23.868864562308907,58.56392086613977,38.11765055779261
MENUJU BUSUK,18.85710748436282,65.93849434089047,30.16334090420855
MENUJU BUSUK,15.666807592773925,67.70236765227513,25.30893089541576
MENUJU BUSUK,15.920965121100698,68.912339381707,26.04283237745049
MENUJU BUSUK,10.678280060350513,61.46218819318159,19.303281465448332
MENUJU BUSUK,14.725091674826642,61.25679973671589,24.93393870151476
MENUJU BUSUK,22.72184402539917,70.26146996962491,39.518030059101534
MENUJU BUSUK,13.29574967276833,58.309172884484724,22.51906514782878
MENUJU BUSUK,16.565099274844627,66.58339146275054,25.928459288383525
MENUJU BUSUK,15.17936261015967,62.12117579210048,25.25159853295298
MENUJU BUSUK,10.744881853130433,60.386817497152336,19.044723951359884
MENUJU BUSUK,15.773902431256369,67.91532256050039,25.713198614636
MENUJU BUSUK,14.326729425620991,61.030956022311706,23.240250806838393
MENUJU BUSUK,22.912430713065287,61.90504052302112,36.047695421004775
MENUJU BUSUK,18.9442450940229,60.3021964176875,33.438569279440856
MENUJU BUSUK,18.504972172818288,61.264009605873184,30.974785051257967
MENUJU BUSUK,17.712093895505685,61.68988445100018,27.78013294723327
MENUJU BUSUK,15.755943095411762,73.1646254758598,32.41557813218161
MENUJU BUSUK,23.016698806978276,62.73262034506705,35.94587094832237
MENUJU BUSUK,19.248990827521432,53.975795160468415,31.33202523930377
MENUJU BUSUK,20.009685807637737,63.64030604279491,32.600477139995206
MENUJU BUSUK,17.20936285370996,63.24744194135808,26.745639669221237
MENUJU BUSUK,18.21066803346256,57.05368909993805,31.81779893612238
MENUJU BUSUK,19.510002579135108,57.64508915189545,33.2135853287804
MENUJU BUSUK,11.16644726324414,59.929416940608704,22.528437306408744
MENUJU BUSUK,15.386813750224816,61.89570068169101,27.347969508752822
MENUJU BUSUK,17.619254086648947,59.01198704562259,28.08270234033093
MENUJU BUSUK,17.08692778171899,58.39749108855738,28.187934019104336
MENUJU BUSUK,23.551268584760496,70.13639971473391,41.88102271762155
MENUJU BUSUK,11.242962021142663,61.5871249637797,22.239230861943206
MENUJU BUSUK,12.859976694110829,54.19605189369717,21.659124205651366
MENUJU BUSUK,13.133925181351293,62.329408322675405,24.149874602825683
MENUJU BUSUK,15.928722197797805,58.99661714893787,26.31342798904898
MENUJU BUSUK,13.291037130802742,62.83137389840331,24.33486275628984
MENUJU BUSUK,15.393159484222938,57.869818467606564,26.317904006214903
MENUJU BUSUK,9.670243213065287,60.23100791725785,20.245708675136388
MENUJU BUSUK,22.019507441398055,52.37853866079814,37.730508483043906
MENUJU BUSUK,18.928210742191403,55.53585684738515,34.00832676580204
MENUJU BUSUK,15.973066148258429,56.975684001618674,28.303851622919208
MENUJU BUSUK,27.618704225035472,68.62003938020823,46.23133124587838
MENUJU BUSUK,15.371676631412242,60.11375109909874,26.8138364041486
MENUJU BUSUK,18.918746003277313,52.256533236496075,32.06526523250934
MENUJU BUSUK,18.00556106492676,49.795663493435384,30.735739974470935
MENUJU BUSUK,15.667726370626086,55.7533378879319,27.774265102615853
MENUJU BUSUK,22.056844325153374,51.344630840211025,37.9511118070682
MENUJU BUSUK,15.831744531983773,54.05123298894906,27.969904990407866
MENUJU BUSUK,16.412915627935092,52.76925577276633,28.47987759412282
MENUJU BUSUK,16.096094327651326,72.41450947722868,27.78252098903899
MENUJU BUSUK,15.67512452289123,72.8939043421894,25.886029393397415
MENUJU BUSUK,16.34227449116724,73.07209244669372,25.957623498731042
MENUJU BUSUK,27.969785557093182,61.87618840051158,46.14802611858276
MENUJU BUSUK,16.13963175196339,70.79301800648469,27.613710507383946
MENUJU BUSUK,15.781714931256369,72.4092861041446,27.394911953448172
MENUJU BUSUK,16.45769500259787,71.40788038183689,27.361921349493414
MENUJU BUSUK,12.826569088347554,61.150866133520516,23.919724263603843
MENUJU BUSUK,12.019668090915449,63.34158989628504,20.346358329919465
MENUJU BUSUK,15.189268862033133,71.39939000019983,26.833520731749964
MENUJU BUSUK,14.913698579664675,71.93069042759937,25.518484061819308
MENUJU BUSUK,16.685494144801265,70.97169149422474,26.93027202069303
MENUJU BUSUK,15.345888871125677,73.07009268025219,26.66479080903659
MENUJU BUSUK,13.76066391184229,70.93826421709198,22.45126683619432
MENUJU BUSUK,20.33957045847405,64.63983065136588,36.94701469794768
MENUJU BUSUK,21.16096503991727,62.87587365859995,37.30009860664255
MENUJU BUSUK,20.105081645550648,75.20824923562678,36.54016019364121
MENUJU BUSUK,27.455019696348995,63.45629958434084,50.761341793479346
MENUJU BUSUK,26.619525426650146,61.170985416958096,44.0845995346316
MENUJU BUSUK,27.940856310325533,67.20293593628224,47.645264164635
MENUJU BUSUK,22.23146316895146,70.14386484332847,40.125932048220456
MENUJU BUSUK,21.656546319517997,68.02473206345796,39.309616114785875
MENUJU BUSUK,27.62758865854999,63.305497460832115,48.138981660038766
MENUJU BUSUK,27.264801612677605,61.03607947732859,47.331851007174116
MENUJU BUSUK,24.52535686362183,63.263606655042864,42.29966208958654
MENUJU BUSUK,21.94603315905957,58.45117050893268,39.49201233113847
MENUJU BUSUK,27.244189139905277,58.49379274619812,45.4027826869467
MENUJU BUSUK,26.314166602136247,63.99091432525329,47.36016357212086
MENUJU BUSUK,25.066928712205993,64.22197532398434,46.87633187661118
MENUJU BUSUK,22.984786381417237,64.01840428348754,41.92008396864571
MENUJU BUSUK,18.450377097030437,48.1163773830459,32.39679712635639
MENUJU BUSUK,23.085452897374154,53.17220988164705,39.586713426240486
MENUJU BUSUK,22.008091646100198,51.58209705541456,38.92935558467057
MENUJU BUSUK,20.497878302292122,48.41057910638277,35.13777249530385
MENUJU BUSUK,16.49893275014488,44.50693587508243,29.8930124173178
MENUJU BUSUK,18.77182959972822,43.434829221288545,32.823576073869425
MENUJU BUSUK,19.34056355038868,45.04656525399173,32.446523225954714
MENUJU BUSUK,23.321388492685998,49.90817873094063,38.8309373813473
MENUJU BUSUK,20.57044535980496,41.76281683394616,34.70695904358426
MENUJU BUSUK,21.591075942726963,69.35011681046542,44.19247779320957
MENUJU BUSUK,23.328905297655922,49.37559295127995,38.71329181945804
MENUJU BUSUK,23.683163712006156,62.43048216087808,40.59850828570572
MENUJU BUSUK,26.083924463190183,60.30937849713235,42.41531491052337
MENUJU BUSUK,23.280620984542676,65.30512510990988,40.24483501653644
MENUJU BUSUK,23.23603254706141,62.17534559161488,40.054710918297
MENUJU BUSUK,23.1283129084151,58.500430272176814,39.222498488739234
MENUJU BUSUK,25.176867156431726,61.342868691423035,42.239425702174216
MENUJU BUSUK,25.319694256959295,61.92828849093743,40.859872092384244
MENUJU BUSUK,22.209930825473112,62.68623025993685,37.75403481645051
MENUJU BUSUK,23.426992366259668,64.74315046037249,40.23131048165504
MENUJU BUSUK,20.810459329599727,68.0339064154893,43.01386378794388
MENUJU BUSUK,25.135007418916487,61.078874073259925,41.701032028736435
MENUJU BUSUK,19.310272295467716,53.27892659269399,32.04703408829759
MENUJU BUSUK,20.83017207140145,53.90067191777742,32.678392312054115
MENUJU BUSUK,20.410344298924883,52.58018237545213,31.771201677124758
MENUJU BUSUK,19.083781455456524,57.745648255930135,30.474503251084112
MENUJU BUSUK,18.51139971473392,53.657214989958234,31.28117958898703
MENUJU BUSUK,20.022813636568014,56.677624191912635,31.75358050148878
MENUJU BUSUK,22.028029828041007,54.55217237490258,33.52986457354969
MENUJU BUSUK,21.529045089276792,55.9623869364621,33.16551178034012
MENUJU BUSUK,17.3106482371955,50.515842634040084,31.25153608416099
MENUJU BUSUK,15.276401631911833,77.3677606237885,40.09457479242022
MENUJU BUSUK,19.9034493278012,51.07869437686097,34.251572460582324
MENUJU BUSUK,19.177460419955636,52.60266019364121,33.5206961541536
MENUJU BUSUK,17.594169187516236,52.98213137102576,32.75873424416978
MENUJU BUSUK,20.245335075238305,53.2247232269539,35.95781474815651
MENUJU BUSUK,14.387379224036291,53.34633631672029,28.513266153004537
MENUJU BUSUK,19.54568535051258,49.451374091994566,34.01669818249036
MENUJU BUSUK,17.046451284946343,52.48934030345117,31.842389396944505
MENUJU BUSUK,19.281479030944624,51.41221042495154,34.06256713245139
MENUJU BUSUK,21.552696632511342,50.12081811664435,37.0971642315801
MENUJU BUSUK,19.96226157051218,49.00486897618953,34.39310390479807
MENUJU BUSUK,19.054249577846168,71.73559243919986,42.85824608196279
MENUJU BUSUK,17.541152973311885,50.67352755115805,32.75427290246998
MENUJU BUSUK,19.148746465398375,52.72111774594832,35.23454876376371
MENUJU BUSUK,19.098945583371634,49.954756474690754,33.03882519459044
MENUJU BUSUK,22.0533628049999,66.1145334263404,37.230884580893665
MENUJU BUSUK,17.03147075647969,64.10264145900362,29.41453227103775
MENUJU BUSUK,22.786113511920224,65.05405395700525,39.06764421924022
MENUJU BUSUK,22.741635921044743,61.206191391808716,37.55311269758798
MENUJU BUSUK,21.044644953638016,66.14699524514897,36.00119542600068
MENUJU BUSUK,18.621067443446375,57.831157044973125,33.19803152040327
MENUJU BUSUK,13.551798931126477,62.054032568294,23.771002933844247
MENUJU BUSUK,21.962018488589358,67.1659509514698,44.17163613337063
MENUJU BUSUK,16.45650816330609,65.01981375272277,28.03719543724146
MENUJU BUSUK,22.424468342209387,66.83929896235087,36.989685645270875
MENUJU BUSUK,21.960714245568635,60.30156131347295,36.47436461476589
MENUJU BUSUK,23.81283222757339,61.47169446054235,39.04222615580224
MENUJU BUSUK,22.18055428923283,68.24590929188066,36.26838960802142
MENUJU BUSUK,19.797832964469134,58.02682160003797,34.15514434413781
MENUJU BUSUK,19.013098009632103,54.967720843908,32.50008368138127
MENUJU BUSUK,16.127746185627785,62.512167522631444,30.956408557482863
MENUJU BUSUK,13.087171956495673,62.72068778601547,25.665269322905218
MENUJU BUSUK,15.38592432330489,57.30583702613857,27.27767027912112
MENUJU BUSUK,25.037975891019364,65.52935545977299,48.040969686107395
MENUJU BUSUK,19.22159813328071,57.30538958054395,35.66378975490098
MENUJU BUSUK,16.439258557982455,60.88119897933694,31.636484488969046
MENUJU BUSUK,16.224735560590315,63.97305256564617,29.43570600232809
MENUJU BUSUK,15.673942055014887,53.26186495823425,25.993866591894648
MENUJU BUSUK,13.180912120810936,61.736642359515194,25.53562047870746
MENUJU BUSUK,16.30798745029076,63.29997355293659,29.742751100347714
MENUJU BUSUK,17.11769864336244,56.192612994844225,29.783596825603006
MENUJU BUSUK,20.14326299309566,57.581682707679704,35.824902642333285
MENUJU BUSUK,16.23992747821786,55.297909932605265,27.847647897474072
MENUJU BUSUK,15.636480742041526,59.31658024794668,30.673557370456226
MENUJU MATANG,11.377194606672528,71.92694724700745,55.01525030724806
MENUJU MATANG,12.116368484093044,72.11286479461842,54.85371120681042
MENUJU MATANG,11.142251166543435,72.54646783387622,54.23505147653924
MENUJU MATANG,11.08897266741272,61.33160136812813,48.55512308032414
MENUJU MATANG,10.721945192442197,58.67636428753422,47.51005737795008
MENUJU MATANG,10.470577876141563,61.23471347245259,49.05579815176555
MENUJU MATANG,11.284479851521752,60.613524566105795,50.42781871989968
MENUJU MATANG,12.65725089801363,75.51812263943566,59.33673497107372
MENUJU MATANG,12.674482549309566,70.59735485651765,58.98417594447553
MENUJU MATANG,12.528539097939689,71.65906519154294,59.17121554075658
MENUJU MATANG,12.873531672778322,74.60163010081733,62.18564917392738
MENUJU MATANG,11.739888916088807,67.54843762489759,54.882258266971085
MENUJU MATANG,10.788229589236826,63.21838326946904,46.67830301028157
MENUJU MATANG,11.828096273555685,71.45728580688835,55.879074159189464
MENUJU MATANG,11.059117305059852,60.91795384035091,48.903363304590236
MENUJU MATANG,12.445465031174438,73.66570178078975,58.23985175905757
MENUJU MATANG,11.840453172148838,67.91462578810375,54.87593142373254
MENUJU MATANG,12.21324420225415,70.57217878214864,59.76436884254911
MENUJU MATANG,13.065657567045022,72.17651072995145,59.56536811689415
MENUJU MATANG,12.37115643297496,67.66242743450371,56.821583957404926
MENUJU MATANG,9.660275917497652,61.4857020368298,48.80763071156652
MENUJU MATANG,9.998112485262086,59.238295066795224,48.069504412631645
MENUJU MATANG,10.273828429437861,60.69181833396615,49.884770581872864
MENUJU MATANG,10.356845199436462,61.01124171929018,50.57007378949262
MENUJU MATANG,11.531402687296417,69.23931501169041,53.26239358725845
MENUJU MATANG,10.218533458813774,60.43735870960812,49.08455316640355
MENUJU MATANG,9.444011535540856,56.76102736381167,44.42001917802402
MENUJU MATANG,9.567675443636219,61.4676576145061,47.88008692247357
MENUJU MATANG,12.56217511015967,61.88928500504586,52.38724371015767
MENUJU MATANG,12.213945502188206,58.97552179088148,48.50110409464239
MENUJU MATANG,12.369679675166363,61.41530491871665,49.36861226918926
MENUJU MATANG,12.384485659259408,60.99030794748306,49.27673104928958
MENUJU MATANG,12.4982815653664,61.564247629443855,50.52431365655163
MENUJU MATANG,10.837741177234667,52.89267082242561,39.52995215798045
MENUJU MATANG,12.211909203203373,60.22555613771707,48.729883682880036
MENUJU MATANG,12.14326299309566,71.01333406606582,57.71621301782538
MENUJU MATANG,11.909440664904778,58.19063664669971,46.905438165704126
MENUJU MATANG,12.590625999180672,61.427980618392915,51.58473536075418
MENUJU MATANG,11.875222317699487,58.526499364271295,46.588800308746826
MENUJU MATANG,12.191016335355009,60.336318749875105,48.669944395595614
MENUJU MATANG,12.510977873144022,67.84040383760316,54.47469965253492
MENUJU MATANG,12.367397015697128,66.48498887162526,54.18800770867888
MENUJU MATANG,13.34950325108411,71.59129310840112,61.4339563432985
MENUJU MATANG,13.23106349668272,68.59935150051957,59.91083030664855
MENUJU MATANG,12.956942338532404,69.12214374837633,58.01671676100597
MENUJU MATANG,10.918617983253732,59.050327013099256,46.06848837078596
MENUJU MATANG,12.073858498531205,63.36105846331009,55.04250155497492
MENUJU MATANG,11.332906235636777,58.58842951904438,49.467909595381784
MENUJU MATANG,12.215205718810575,65.1516162996343,53.67718892383246
MENUJU MATANG,12.344836296736675,66.41386687915909,53.61069875826822
MENUJU MATANG,12.782590307198097,67.60523386448112,57.490698252433006
MENUJU MATANG,13.03024878974241,68.24335997606963,59.55519239848324
MENUJU MATANG,13.181071989718431,70.21252385543853,60.8235100342719
MENUJU MATANG,12.712161184079056,77.33844091594892,60.04697523031115
MENUJU MATANG,12.371783731090506,73.14607787239464,56.34516165494295
MENUJU MATANG,12.488929702643832,76.29913361668432,58.63196725560041
MENUJU MATANG,11.586836918726645,78.64833445949321,57.57690490672648
MENUJU MATANG,12.473757300263784,70.40604438735237,57.697219686107395
MENUJU MATANG,11.356169503507124,72.57762494129814,54.93272219904678
MENUJU MATANG,11.36525861293739,71.17937338257629,53.73575246422933
MENUJU MATANG,11.472093976689115,71.6512405140285,52.77307482864052
MENUJU MATANG,11.705386426879958,63.19268855788253,53.69034017105973
MENUJU MATANG,11.795256327311604,63.92499010186647,54.26457507968466
MENUJU MATANG,10.521954653434184,53.752621756409745,43.28755951369877
MENUJU MATANG,11.096520852900621,55.155609899882094,44.27838047800803
MENUJU MATANG,10.666197624198157,53.903311159848926,43.35376194645391
MENUJU MATANG,10.667388054295477,53.947619982864055,44.40508548615136
MENUJU MATANG,10.343452119262205,54.22152834675566,43.560987021892046
MENUJU MATANG,11.843041518454868,70.16951974381007,55.56735695479706
MENUJU MATANG,9.698877077046822,49.50086554025699,40.539180215972905
MENUJU MATANG,10.669862587678104,61.87350560040767,49.64808169800764
MENUJU MATANG,10.204284674067265,58.50004152844667,46.45373996447913
MENUJU MATANG,9.535921950250794,56.566553551088106,45.229146318768606
MENUJU MATANG,9.004378753172398,52.07278437930896,39.833746171889054
MENUJU MATANG,9.241515707120161,52.60146835844608,41.68503405332627
MENUJU MATANG,10.632068891009371,61.28553507998441,46.85321848584161
MENUJU MATANG,10.561612914909775,59.78982546811614,47.4178876446314
MENUJU MATANG,10.632308538248637,63.128026112337885,49.31758770308347
MENUJU MATANG,11.870568321476389,72.0571801435323,56.02420686911732
MENUJU MATANG,12.232676705101817,68.73391397179313,56.59461881881857
MENUJU MATANG,12.305143063937571,63.88526486406147,55.60851726584201
MENUJU MATANG,12.357234255410564,69.63396436796826,56.736392564347234
MENUJU MATANG,12.208875909254411,67.78309208324174,51.36342589701445
MENUJU MATANG,13.426880270678044,70.04938528531603,55.972237608910696
MENUJU MATANG,13.496785136188326,71.06466806593593,54.55085095846406
MENUJU MATANG,12.763313770208429,70.67305262809496,55.65402697912712
MENUJU MATANG,12.447071682470375,68.67385384609621,52.55592164425171
MENUJU MATANG,11.318304615215522,59.99364443031714,41.73086990542755
MENUJU MATANG,11.230309739763394,60.09574242870846,44.32267696738674
MENUJU MATANG,10.805069842728962,71.11503879318958,53.492077434004116
MENUJU MATANG,12.39956126601187,68.01612068728643,51.69715083631422
MENUJU MATANG,12.501889700445634,67.43699369641894,51.935546133420594
MENUJU MATANG,13.076798275414161,68.97264571176635,55.56792149187666
MENUJU MATANG,13.00450224565856,69.8004709575648,54.72477068803581
MENUJU MATANG,11.484607621750165,77.74991428903299,59.9989107369457
MENUJU MATANG,10.799702056813413,73.53756997387143,57.082708272966165
MENUJU MATANG,11.34885081732979,77.25136232039728,58.953092214384206
MENUJU MATANG,11.058170425251294,70.51044299924062,55.2562055364601
MENUJU MATANG,11.526031466697308,75.37210393727143,59.42346213604844
MENUJU MATANG,10.297061097400132,68.19780779760596,49.755293627975064
MENUJU MATANG,11.156898999070762,73.53745459972822,55.597874430467016
MENUJU MATANG,9.800652215183549,65.71150188095761,50.62845045187946
MENUJU MATANG,11.318976876461301,77.75957137022641,60.15191995688535
MENUJU MATANG,11.605514103435183,75.38262265567235,58.989169662127054
MENUJU MATANG,10.807325336973681,68.7919816687816,54.37667066130773
MENUJU MATANG,11.26463706011071,77.1812437238964,58.82951932540317
MENUJU MATANG,10.573939994204752,70.40033766061829,55.14977921229592
MENUJU MATANG,10.625700050958214,71.57777778471653,55.67226374373014
MENUJU MATANG,10.918489026498271,63.520878036260264,49.212050649717234
MENUJU MATANG,10.649524421224596,65.87809340091125,50.46137479766591
MENUJU MATANG,10.778717076996863,67.30239453648008,49.96807211836294
MENUJU MATANG,10.575061574508902,66.98264298275414,48.200151032403426
MENUJU MATANG,10.730837900421655,63.30556474940549,49.00623957105174
MENUJU MATANG,11.647616610629283,65.0765937556204,51.96720751483783
MENUJU MATANG,11.89254186567015,64.28389345736495,50.25045431496173
MENUJU MATANG,9.465559647339182,58.8464150021982,40.10592813892608
MENUJU MATANG,10.55163562753542,64.98905460022782,49.75245814057473
MENUJU MATANG,10.724034729022202,63.299627118263025,49.47220810185648
MENUJU MATANG,11.263411814811855,64.83700162741552,49.6567692617054
MENUJU MATANG,11.567800809586139,63.6183835504886,50.103263448971845
MENUJU MATANG,11.315856778691472,63.52865275474111,50.574254892238365
MENUJU MATANG,11.320588055294659,65.63101616049839,51.47464594657381
MENUJU MATANG,11.042283140324933,66.7587442359765,49.76319839606523
MENUJU MATANG,11.362429370416258,64.75062339506604,51.7966145885374
MENUJU MATANG,11.157518647209288,64.2202906116984,51.674906576607185
MENUJU MATANG,11.418097784816451,65.3617483663396,52.126643808327174
MENUJU MATANG,11.40916479736616,61.852327966067826,50.81610470039568
MENUJU MATANG,10.330372063657801,57.91657294143802,44.345445953068484
MENUJU MATANG,10.278939706940308,57.23578587433305,44.60791728907296
MENUJU MATANG,11.268322163326072,64.76838960802142,50.89278853839851
MENUJU MATANG,11.241075130892668,61.04106851132072,50.158349840630684
MENUJU MATANG,11.174079910723208,65.42033032913011,52.44118697667912
MENUJU MATANG,11.039036115385384,62.513473482993945,51.12826529121121
MENUJU MATANG,12.089399348783997,71.40162675980696,55.99592833876221
MENUJU MATANG,11.100062948382327,63.82490092499151,50.13325744764293
MENUJU MATANG,12.639952426510261,72.58560870711017,56.421570562139046
MENUJU MATANG,12.225005651615675,68.32667041151257,57.22445407266042
MENUJU MATANG,13.051569900181851,72.78138832407426,62.87568240917448
MENUJU MATANG,13.421388836154353,70.55092090111108,62.70232362587678
MENUJU MATANG,13.32587262819488,73.44354457469875,60.66766017490658
MENUJU MATANG,11.841777398782998,65.25774255735297,52.352868616484486
MENUJU MATANG,11.475000811834295,62.38686214803861,51.24694141429028
MENUJU MATANG,13.025267874093243,72.27609329100137,59.15888736860774
MENUJU MATANG,12.917261283247736,70.3285843108651,62.294238568124136
MENUJU MATANG,11.561604172078896,70.95806032803101,53.690965751833495
MENUJU MATANG,13.625814800613497,73.6046782263544,62.105703323274916
MENUJU MATANG,12.304103135428948,67.95125403419196,57.60503434059071
MENUJU MATANG,10.942419403589057,62.20941093927979,50.128595176954896
MENUJU MATANG,10.576956895345816,58.10029073035111,49.80686836793829
MENUJU MATANG,11.76263807427909,65.67233868228053,55.92253820617094
MENUJU MATANG,11.41777117763434,60.366667613806676,50.797503234847426
MENUJU MATANG,10.96384449126716,61.46276756184928,52.25337442047521
MENUJU MATANG,9.207057556553625,56.12068869152295,42.86467096980476
MENUJU MATANG,9.920310345516675,54.49982248930877,43.24927481340301
MENUJU MATANG,11.508052771727185,62.16269018779601,52.21403855088827
MENUJU MATANG,10.901896070222417,72.41882531324315,54.20212129179073
MENUJU MATANG,10.263974634549669,60.47987525229312,49.73768072680402
MENUJU MATANG,10.648018624727722,58.47156175685937,49.90913560255591
MENUJU MATANG,11.148997509542175,61.01765880103315,49.35193219684859
MENUJU MATANG,11.268518408654902,61.542965081133474,51.842688526658144
MENUJU MATANG,10.71577056813413,63.48576729581743,51.19554496562819
MENUJU MATANG,11.127290309446254,63.26975551922423,50.68147837523231
MENUJU MATANG,10.500639475629983,60.588755033372635,48.4203873136528
MENUJU MATANG,10.464935159419277,57.54441576657141,43.16833571471393
MENUJU MATANG,9.675919027647328,55.326025159369316,41.44405119052377
MENUJU MATANG,11.350018141374074,60.45723116419536,50.895105388581364
